Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log,LotFrontage_zscore,Price_per_SqFt,MSSubClass_target_enc,MSZoning_target_enc,Neighborhood_target_enc,Condition1_target_enc,Condition2_target_enc,BldgType_target_enc,HouseStyle_target_enc,RoofStyle_target_enc,Exterior1st_target_enc,Exterior2nd_target_enc,Foundation_target_enc,SaleType_target_enc,SaleCondition_target_enc,LotConfig_target_enc,LandSlope_target_enc,Functional_target_enc,MasVnrType_target_enc,GarageType_target_enc,CentralAir_N,CentralAir_Y,PavedDrive_N,PavedDrive_P,PavedDrive_Y,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Utilities_AllPub,Utilities_NoSeWa,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall
1375,60,FV,85.0,10625,Pave,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005-01-01,2005-01-01,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,4,3,PConc,4,3,Unf,0,Unf,0,1026,1026,5,1026,932,0,1958,0,0,2,1,3,1,4,9,Typ,1,4,Attchd,2005-01-01,Fin,3,936,3,3,154,210,0,0,0,0,0,7,2008-01-01,WD,Normal,250000,12.429216196844383,0.7361963677403843,127.68130745658836,231856.49381278295,210711.1147336276,221796.84719755696,180900.2161334178,177743.40189196885,182050.89910022676,203277.04698811582,170119.89785772323,220188.76611870964,224484.6844860566,219254.5623316537,169942.19953516845,172221.65343929594,174873.9718026644,176558.21861350903,179913.82264883327,169331.49421902694,199231.7335432684,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1376,20,RL,89.0,10991,Pave,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,Unf,0,Unf,0,1571,1571,5,1571,0,0,1571,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,2007-01-01,Fin,3,722,3,3,100,36,0,0,0,0,0,12,2007-01-01,New,Partial,239000,12.384218830913648,0.9307848341303737,152.1323997453851,183220.12629763645,188117.14266198743,235769.9868519078,182390.85289187043,178583.60913411377,182294.9984742077,174792.93454186135,170831.95883496347,211366.1628024151,211467.11995113018,220233.78524049473,265232.1853981677,262294.6266001628,175711.7479320638,177562.818510861,180395.79248117236,169635.87309320696,200966.59844319642,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1377,30,RL,52.0,6292,Pave,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,4,3,Rec,384,Unf,0,384,768,3,790,0,0,790,0,0,1,0,2,1,3,4,Typ,0,4,Detchd,1925-01-01,Unf,1,160,2,3,0,141,0,0,0,0,0,4,2008-01-01,WD,Normal,91000,11.418614785498987,-0.8691584799770284,115.18987341772151,100978.02701432935,188117.14266198743,149477.4147746423,182390.85289187043,178583.60913411377,182294.9984742077,174792.93454186135,170831.95883496347,141234.632025789,143512.06765827496,127749.94283023692,170439.80277871882,172961.08799554026,175711.7479320638,177562.818510861,180395.79248117236,169635.87309320696,131681.9093723326,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1378,50,RL,60.0,10998,Pave,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941-01-01,1960-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,LwQ,408,BLQ,420,156,984,5,984,620,0,1604,0,0,2,0,3,1,3,6,Min2,0,4,Detchd,1977-01-01,Unf,2,660,3,3,0,68,0,0,0,0,0,7,2009-01-01,WD,Normal,117000,11.669929213779893,-0.47998154719704955,72.9426433915212,144219.44051125445,188117.14266198743,132023.63868179964,182390.85289187043,178583.60913411377,182294.9984742077,143484.34585216886,170831.95883496347,141234.632025789,143512.06765827496,147693.47573999345,170439.80277871882,172961.08799554026,175711.7479320638,177562.818510861,150818.2255109232,169635.87309320696,131681.9093723326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1379,160,RM,21.0,1953,Pave,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973-01-01,1973-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,3,3,CBlock,3,2,BLQ,309,Unf,0,174,483,3,483,504,0,987,0,0,1,1,2,1,3,5,Typ,0,4,Detchd,1973-01-01,Unf,1,264,3,3,72,0,0,0,0,0,0,6,2006-01-01,WD,Normal,83000,11.326595886778735,-2.3772190944994462,84.09321175278622,146373.92791284944,126569.88061237283,134015.11844744405,182263.7779857168,179405.30470883314,145291.5705504659,208676.52511710813,171099.37434907316,160126.80308466725,162907.61067372252,148643.92967309544,170721.19331306903,172746.2781777243,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,134839.8474490496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1380,80,RL,73.0,9735,Pave,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,4,3,Unf,0,Unf,0,384,384,4,754,640,0,1394,0,0,2,1,3,1,4,7,Typ,0,4,BuiltIn,2007-01-01,Fin,2,400,3,3,100,0,0,0,0,0,0,5,2008-01-01,WD,Normal,167500,12.028738630247258,0.15243096857041605,120.15781922525107,168988.55960425045,185758.4611984648,234765.8345399022,179333.25920551605,176587.7967580308,179610.0422730102,166453.86678244238,167806.2815054121,210095.86972105512,211269.90813424034,218004.40229801767,169431.7229251908,171222.55659600082,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,235121.70061256574,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1381,30,RL,45.0,8212,Pave,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914-01-01,1950-01-01,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,3,2,BrkTil,3,2,Rec,203,Unf,0,661,864,3,864,0,0,864,1,0,1,0,2,1,3,5,Typ,0,4,Detchd,1938-01-01,Unf,1,200,3,2,0,0,96,0,0,0,0,6,2010-01-01,WD,Normal,58500,10.976782033219948,-1.20968829615951,67.70833333333333,100978.02701432935,188117.14266198743,132023.63868179964,182390.85289187043,178583.60913411377,182294.9984742077,174792.93454186135,170831.95883496347,176032.45825290316,170397.10582569885,127749.94283023692,170439.80277871882,172961.08799554026,175711.7479320638,177562.818510861,180395.79248117236,169635.87309320696,131681.9093723326,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1382,20,RL,73.0,12925,Pave,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970-01-01,1970-01-01,Gable,CompShg,BrkFace,Plywood,BrkFace,0.0,3,3,CBlock,3,3,BLQ,865,Unf,0,340,1205,5,2117,0,0,2117,0,0,2,1,4,1,3,7,Typ,2,4,Attchd,1970-01-01,Fin,2,550,3,3,0,42,0,0,0,0,0,5,2008-01-01,WD,Normal,237500,12.377922902456833,0.15243096857041605,112.18705715635333,182388.8759624519,188357.71550418506,145089.99745755122,182263.7779857168,179405.30470883314,183417.4467719586,175003.29920658065,171099.37434907316,189805.4594393548,166362.94180015108,148643.92967309544,170721.19331306903,172746.2781777243,175996.14066579417,178618.96630297299,181868.28137588763,170856.7826262809,199343.5230126496,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1383,70,RM,60.0,7200,Pave,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920-01-01,1950-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,2,3,Unf,0,Unf,0,596,596,5,998,764,0,1762,1,0,1,1,4,1,4,8,Typ,0,4,Detchd,1989-01-01,Unf,2,576,3,3,36,0,221,0,0,0,0,10,2006-01-01,WD,Normal,157000,11.964001084330445,-0.47998154719704955,89.10329171396141,168951.86815952597,123643.23165609583,121639.14413582497,181854.0157285595,178286.82894767178,182422.8985545343,206298.35982034856,211599.54346241028,144844.02171666728,146788.2263682597,129001.85433466171,168800.81863802517,170744.766171846,179588.35526481533,177502.68903864766,180645.18653429346,169442.10236645662,133844.6523712076,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1384,30,RL,71.0,25339,Pave,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918-01-01,2007-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,4,BrkTil,3,3,Unf,0,Unf,0,816,816,5,1416,0,0,1416,0,0,2,0,3,1,4,7,Typ,0,4,Attchd,2007-01-01,Unf,2,576,3,3,0,0,112,0,0,0,0,8,2007-01-01,WD,Normal,112000,11.626254150277232,0.055136735375421325,79.09604519774011,100978.02701432935,188117.14266198743,138678.84741639957,182390.85289187043,178583.60913411377,182294.9984742077,174792.93454186135,170831.95883496347,141234.632025789,143512.06765827496,127749.94283023692,170439.80277871882,172961.08799554026,175711.7479320638,177562.818510861,180395.79248117236,169635.87309320696,200966.59844319642,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1385,50,RL,60.0,9060,Pave,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939-01-01,1950-01-01,Gable,CompShg,WdShing,Wd Shng,BrkFace,0.0,3,3,BrkTil,3,3,Rec,204,Unf,0,356,560,3,698,560,0,1258,0,0,1,0,2,1,3,6,Typ,0,4,Detchd,1939-01-01,Unf,1,280,3,3,0,0,0,0,0,0,0,10,2009-01-01,WD,Normal,105000,11.56171562913966,-0.47998154719704955,83.46581875993641,144219.44051125445,188117.14266198743,132023.63868179964,182390.85289187043,178583.60913411377,182294.9984742077,143484.34585216886,170831.95883496347,150704.94383910665,154129.57936927414,127749.94283023692,170439.80277871882,172961.08799554026,175711.7479320638,177562.818510861,180395.79248117236,169635.87309320696,131681.9093723326,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1386,50,RM,40.0,5436,Pave,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,4,BrkTil,3,3,BLQ,735,Unf,0,61,796,4,796,358,0,1154,1,0,1,0,3,1,4,7,Typ,0,4,Detchd,1922-01-01,Unf,1,240,3,3,0,96,0,0,0,0,0,5,2010-01-01,WD,Normal,125500,11.740061037553975,-1.4529238791469967,108.7521663778163,141402.59631853417,123145.82693077711,110410.75828047922,179333.25920551605,176587.7967580308,179610.0422730102,140883.3934337158,167806.2815054121,210095.86972105512,211269.90813424034,128045.18682394264,169431.7229251908,171222.55659600082,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,132483.46274086222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1387,60,RL,80.0,16692,Pave,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978-01-01,1978-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,BLQ,790,LwQ,469,133,1392,3,1392,1392,0,2784,1,0,3,1,5,1,4,12,Typ,2,3,Attchd,1978-01-01,RFn,2,564,3,3,0,112,0,0,440,519,2000,7,2006-01-01,WD,Normal,250000,12.429216196844383,0.4929607847528975,89.79885057471265,231856.49381278295,187587.31645068835,190044.94135282666,183043.9799920336,177743.40189196885,182050.89910022676,203277.04698811582,170119.89785772323,176508.21654094782,169048.1253686738,149705.90633027573,169942.19953516845,172221.65343929594,174873.9718026644,176558.21861350903,179913.82264883327,169331.49421902694,199231.7335432684,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1388,50,RM,60.0,8520,Pave,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916-01-01,1950-01-01,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,3,4,BrkTil,3,3,Rec,168,LwQ,546,0,714,3,1664,862,0,2526,0,0,2,0,5,1,4,10,Typ,1,4,Detchd,1916-01-01,Unf,1,216,3,3,88,15,0,0,0,0,0,8,2007-01-01,CWD,Family,136000,11.820410164718188,-0.47998154719704955,53.84006334125099,141402.59631853417,123145.82693077711,124586.76106188056,128968.81199592828,176587.7967580308,179610.0422730102,140883.3934337158,167806.2815054121,172797.6756442075,167171.84271894422,128045.18682394264,199324.56747709657,154414.12094365584,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,132483.46274086222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1389,20,RL,42.0,14892,Pave,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,5,3,PConc,5,3,GLQ,1320,Unf,0,426,1746,5,1746,0,0,1746,1,0,2,0,3,1,5,7,Typ,2,4,Attchd,2006-01-01,Fin,3,758,3,3,201,39,0,0,0,0,0,10,2009-01-01,WD,Normal,377500,12.841325847671216,-1.3556296459520019,216.20847651775486,182388.8759624519,188357.71550418506,189995.3934259539,182263.7779857168,179405.30470883314,183417.4467719586,175003.29920658065,171099.37434907316,212305.49422492197,212930.83103073566,222006.88135099763,170721.19331306903,172746.2781777243,210520.68640790734,178618.96630297299,181868.28137588763,262611.9022412782,199343.5230126496,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1390,50,RM,60.0,6000,Pave,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,4,BrkTil,3,4,ALQ,375,Unf,0,360,735,5,869,349,0,1218,0,1,1,0,3,1,3,6,Typ,1,4,Detchd,2003-01-01,Unf,2,440,3,3,0,0,0,0,0,0,0,3,2007-01-01,WD,Normal,131000,11.782952602183288,-0.47998154719704955,107.55336617405582,144219.44051125445,123686.7360216862,127039.08565692024,182390.85289187043,178583.60913411377,182294.9984742077,143484.34585216886,170831.95883496347,141234.632025789,143512.06765827496,127749.94283023692,170439.80277871882,172961.08799554026,175711.7479320638,177562.818510861,180395.79248117236,169635.87309320696,131681.9093723326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1391,20,RL,70.0,9100,Pave,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,4,3,PConc,4,3,GLQ,1400,Unf,0,125,1525,5,1525,0,0,1525,1,0,2,0,3,1,4,6,Typ,0,4,Attchd,2000-01-01,RFn,2,541,3,3,219,36,0,0,0,0,0,9,2006-01-01,WD,Normal,235000,12.367340793126296,0.006489618777923971,154.0983606557377,182466.04765618738,187497.16578693656,192647.25239517994,181854.0157285595,178286.82894767178,182422.8985545343,173896.57234662716,168960.11396163498,215087.49394043538,215639.7293194377,221947.83308264182,168800.81863802517,170744.766171846,174413.86578349545,177502.68903864766,180645.18653429346,169442.10236645662,199024.493440907,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1392,90,RL,65.0,8944,Pave,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967-01-01,1967-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,3,3,Unf,0,Unf,0,1584,1584,3,1584,0,0,1584,0,0,2,0,4,2,3,8,Mod,0,4,Detchd,1967-01-01,Unf,3,792,3,3,0,152,0,0,0,0,0,4,2009-01-01,WD,Normal,124000,11.728036844587175,-0.23674596420956281,78.28282828282828,138616.92637908028,188357.71550418506,145089.99745755122,182263.7779857168,179405.30470883314,138616.92637908028,175003.29920658065,171099.37434907316,173409.5061342815,166362.94180015108,148643.92967309544,170721.19331306903,172746.2781777243,176932.6384631912,178618.96630297299,143073.1026544515,170856.7826262809,134839.8474490496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1393,85,RL,68.0,7838,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967-01-01,1967-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,3,3,ALQ,769,Unf,0,95,864,3,900,0,0,900,1,0,1,0,3,1,3,6,Typ,1,1,Attchd,1967-01-01,RFn,1,288,3,3,175,144,0,0,0,0,0,12,2006-01-01,WD,Normal,123000,11.719939634354555,-0.09080461441707074,136.66666666666666,157256.97808651297,188357.71550418506,145089.99745755122,182263.7779857168,179405.30470883314,183417.4467719586,141628.2094393548,171099.37434907316,160126.80308466725,162907.61067372252,148643.92967309544,170721.19331306903,172746.2781777243,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,199343.5230126496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1394,190,RM,60.0,10800,Pave,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905-01-01,2000-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,2,3,Unf,0,Unf,0,482,482,5,1221,691,0,1912,0,0,2,0,3,2,3,7,Typ,1,3,Detchd,2003-01-01,Unf,2,672,4,3,0,25,212,0,0,0,0,4,2008-01-01,WD,Normal,163000,12.0015054797889,-0.47998154719704955,85.2510460251046,131965.8615926709,120428.3326246747,120641.53847626927,180900.2161334178,177743.40189196885,130467.1746083374,142207.84914586644,170119.89785772323,145193.05144467935,147338.55888775786,127085.6141448518,169942.19953516845,172221.65343929594,174873.9718026644,176558.21861350903,179913.82264883327,169331.49421902694,132928.52869783103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1395,120,RL,53.0,4045,Pave,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006-01-01,2006-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,4,3,PConc,4,3,GLQ,1070,Unf,0,286,1356,5,1500,0,0,1500,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2006-01-01,Fin,3,648,3,3,161,20,0,0,0,0,0,10,2006-01-01,New,Partial,246578,12.415433652431746,-0.820511363379531,164.38533333333334,201768.45944954484,185758.4611984648,190048.38469510427,179333.25920551605,176587.7967580308,183564.46238931277,173714.85834474783,207518.35324481042,210095.86972105512,211269.90813424034,218004.40229801767,270468.4063507855,266851.6197706451,172933.09738792837,175363.73826391206,178533.24392839923,169322.47974861524,198054.58963262377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1396,60,RL,88.0,12665,Pave,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005-01-01,2006-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,Unf,0,Unf,0,1094,1094,5,1133,1349,0,2482,0,0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2005-01-01,Fin,3,642,3,3,144,39,0,0,0,0,0,2,2007-01-01,WD,Normal,281213,12.54686766829102,0.8821377175328764,113.30096696212732,234883.5588687686,188357.71550418506,228528.79277268812,182263.7779857168,179405.30470883314,183417.4467719586,208676.52511710813,211941.57900818367,212305.49422492197,212930.83103073566,222006.88135099763,170721.19331306903,172746.2781777243,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,252134.6390741042,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1397,20,RL,85.0,57200,Pave,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,BLQ,353,Rec,334,60,747,3,1687,0,0,1687,1,0,1,0,3,1,3,7,Min1,2,3,Detchd,1966-01-01,Unf,2,572,3,3,0,0,50,0,0,0,0,6,2010-01-01,WD,Normal,160000,11.982929094215963,0.7361963677403843,94.84291641967991,183220.12629763645,188117.14266198743,235769.9868519078,182390.85289187043,178583.60913411377,182294.9984742077,174792.93454186135,170831.95883496347,141234.632025789,143512.06765827496,147693.47573999345,170439.80277871882,172961.08799554026,175711.7479320638,171106.95816516114,152401.6621363133,169635.87309320696,131681.9093723326,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1398,70,RM,51.0,6120,Pave,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920-01-01,2004-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,BrkTil,3,3,Unf,0,Unf,0,939,939,5,939,574,0,1513,0,0,1,1,4,1,3,8,Typ,0,4,Detchd,1933-01-01,Unf,1,180,2,2,24,0,150,0,0,0,0,5,2007-01-01,WD,Normal,137500,11.831379196088763,-0.9178055965745258,90.87904824851289,174938.83079633545,126569.88061237283,127901.58977370606,182263.7779857168,179405.30470883314,183417.4467719586,208676.52511710813,171099.37434907316,152630.9203539454,152970.63578202875,128261.75945287975,170721.19331306903,172746.2781777243,176932.6384631912,178618.96630297299,181868.28137588763,170856.7826262809,134839.8474490496,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1399,50,RL,60.0,7200,Pave,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950-01-01,1982-01-01,Gable,CompShg,VinylSd,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,Rec,180,BLQ,352,676,1208,4,1136,768,0,1904,1,0,1,1,3,1,3,7,Min1,0,4,Attchd,1950-01-01,Unf,1,240,3,3,0,0,168,0,0,0,0,5,2009-01-01,WD,Normal,138000,11.835008964139341,-0.47998154719704955,72.47899159663865,143514.61725658685,187587.31645068835,147869.98077675982,180900.2161334178,177743.40189196885,182050.89910022676,142207.84914586644,170119.89785772323,209471.6590215569,147338.55888775786,149705.90633027573,169942.19953516845,172221.65343929594,174873.9718026644,176558.21861350903,154798.15654540595,169331.49421902694,199231.7335432684,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
